UDI,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,Failure Type
6328,53507.0,L,300.6,310.0,1425.0,49.5,174.0,0,0,0,0,0,0,Tool Wear Failure
6329,53508.0,L,300.7,310.0,1672.0,29.7,176.0,0,0,0,0,0,0,Tool Wear Failure
6330,21189.0,M,300.7,310.0,1641.0,34.6,178.0,0,0,0,0,0,0,Tool Wear Failure
6331,21190.0,M,300.5,310.0,1580.0,37.0,181.0,0,0,0,0,0,0,Tool Wear Failure
6332,35745.0,H,300.5,310.0,1495.0,47.4,184.0,0,0,0,0,0,0,Tool Wear Failure
6333,21192.0,M,300.5,309.9,1994.0,19.8,189.0,0,0,0,0,0,0,Tool Wear Failure
6334,21193.0,M,300.4,309.9,1415.0,31.8,192.0,0,0,0,0,0,0,Tool Wear Failure
6335,21194.0,M,300.4,309.8,1725.0,30.4,195.0,0,0,0,0,0,0,Tool Wear Failure
6336,21195.0,M,300.4,309.8,1430.0,43.4,198.0,0,0,0,0,0,0,Tool Wear Failure
6337,53516.0,L,300.4,309.8,1395.0,48.1,201.0,0,0,0,0,0,0,Tool Wear Failure
6338,21197.0,M,300.4,309.8,1435.0,43.6,203.0,0,0,0,0,0,0,Tool Wear Failure
6339,53518.0,L,300.4,309.9,1681.0,28.6,206.0,0,0,0,0,0,0,Tool Wear Failure
6340,53519.0,L,300.5,310.0,1451.0,48.6,208.0,0,0,0,0,0,0,Tool Wear Failure
6341,35754.0,H,300.5,309.9,1397.0,45.9,210.0,1,1,0,0,0,0,Tool Wear Failure
6342,21201.0,M,300.4,309.8,1421.0,47.2,0.0,0,0,0,0,0,0,Tool Wear Failure
6343,21202.0,M,300.3,309.8,1444.0,42.0,3.0,0,0,0,0,0,0,Tool Wear Failure
6344,53523.0,L,300.2,309.8,1827.0,23.0,6.0,0,0,0,0,0,0,Tool Wear Failure
6345,35758.0,H,300.2,309.8,1374.0,47.7,8.0,0,0,0,0,0,0,Tool Wear Failure
6346,53525.0,L,300.2,309.8,1650.0,29.6,13.0,0,0,0,0,0,0,Tool Wear Failure
6347,53526.0,L,300.2,309.7,1275.0,60.7,15.0,0,0,0,0,0,0,Tool Wear Failure
6348,53527.0,L,300.2,309.7,1421.0,44.6,17.0,0,0,0,0,0,0,Tool Wear Failure
6349,53528.0,L,300.2,309.8,1557.0,33.8,19.0,0,0,0,0,0,0,Tool Wear Failure
6350,53529.0,L,300.1,309.8,1506.0,35.2,21.0,0,0,0,0,0,0,Tool Wear Failure
6351,53530.0,L,300.1,309.7,1362.0,49.1,23.0,0,0,0,0,0,0,Tool Wear Failure
6352,53531.0,L,300.0,309.7,1542.0,47.1,25.0,0,0,0,0,0,0,Tool Wear Failure
6353,53532.0,L,300.0,309.6,1496.0,38.8,27.0,0,0,0,0,0,0,Tool Wear Failure
6354,21213.0,M,300.0,309.6,1491.0,42.0,29.0,0,0,0,0,0,0,Tool Wear Failure
6355,53534.0,L,300.1,309.6,1565.0,34.8,32.0,0,0,0,0,0,0,Tool Wear Failure
6356,53535.0,L,300.1,309.7,1481.0,37.9,34.0,0,0,0,0,0,0,Tool Wear Failure
6357,21216.0,M,300.1,309.7,1420.0,48.4,36.0,0,0,0,0,0,0,Tool Wear Failure
6358,53537.0,L,300.2,309.8,1398.0,54.8,39.0,0,0,0,0,0,0,Tool Wear Failure
6359,21218.0,M,300.2,309.8,1466.0,45.7,41.0,0,0,0,0,0,0,Tool Wear Failure
6360,53539.0,L,300.1,309.8,1430.0,56.7,44.0,0,0,0,0,0,0,Tool Wear Failure
6361,53540.0,L,300.1,309.7,1441.0,40.1,46.0,0,0,0,0,0,0,Tool Wear Failure
6362,21221.0,M,300.1,309.7,1348.0,57.3,48.0,0,0,0,0,0,0,Tool Wear Failure
6363,53542.0,L,300.0,309.6,1738.0,28.7,51.0,0,0,0,0,0,0,Tool Wear Failure
6364,21223.0,M,300.0,309.6,1618.0,36.2,53.0,0,0,0,0,0,0,Tool Wear Failure
6365,21224.0,M,299.9,309.6,1489.0,41.7,56.0,0,0,0,0,0,0,Tool Wear Failure
6366,21225.0,M,299.9,309.5,1412.0,57.9,59.0,0,0,0,0,0,0,Tool Wear Failure
6367,21226.0,M,299.9,309.5,2065.0,18.1,62.0,0,0,0,0,0,0,Tool Wear Failure
6368,53547.0,L,300.0,309.6,1571.0,33.1,65.0,0,0,0,0,0,0,Tool Wear Failure
6369,21228.0,M,300.0,309.6,1423.0,48.7,67.0,0,0,0,0,0,0,Tool Wear Failure
6370,35783.0,H,300.0,309.5,1781.0,24.9,70.0,0,0,0,0,0,0,Tool Wear Failure
6371,53550.0,L,300.1,309.6,1321.0,46.9,75.0,0,0,0,0,0,0,Tool Wear Failure
6372,53551.0,L,300.1,309.6,1546.0,36.7,77.0,0,0,0,0,0,0,Tool Wear Failure
6373,21232.0,M,300.0,309.5,1879.0,22.4,79.0,0,0,0,0,0,0,Tool Wear Failure
6374,35787.0,H,300.0,309.5,1735.0,28.9,82.0,0,0,0,0,0,0,Tool Wear Failure
6375,53554.0,L,300.0,309.5,1506.0,38.8,87.0,0,0,0,0,0,0,Tool Wear Failure
6376,35789.0,H,300.0,309.6,1629.0,32.3,89.0,0,0,0,0,0,0,Tool Wear Failure
6377,53556.0,L,300.0,309.6,1694.0,28.7,94.0,0,0,0,0,0,0,Tool Wear Failure
6378,53557.0,L,300.1,309.6,1541.0,37.0,96.0,0,0,0,0,0,0,Tool Wear Failure
6379,53558.0,L,300.0,309.6,1514.0,44.6,98.0,0,0,0,0,0,0,Tool Wear Failure
6380,53559.0,L,300.1,309.7,1485.0,45.9,100.0,0,0,0,0,0,0,Tool Wear Failure
6381,53560.0,L,300.2,309.8,1430.0,55.0,102.0,0,0,0,0,0,0,Tool Wear Failure
6382,53561.0,L,300.2,309.7,1771.0,27.1,104.0,0,0,0,0,0,0,Tool Wear Failure
6383,53562.0,L,300.2,309.8,1481.0,41.9,106.0,0,0,0,0,0,0,Tool Wear Failure
6384,35797.0,H,300.2,309.7,1483.0,43.8,108.0,0,0,0,0,0,0,Tool Wear Failure
6385,35798.0,H,300.1,309.6,1463.0,45.1,113.0,0,0,0,0,0,0,Tool Wear Failure
6386,53565.0,L,300.1,309.7,1410.0,48.3,118.0,0,0,0,0,0,0,Tool Wear Failure
6387,53566.0,L,300.2,309.7,1656.0,34.3,120.0,0,0,0,0,0,0,Tool Wear Failure
6388,21247.0,M,300.2,309.8,1487.0,39.2,122.0,0,0,0,0,0,0,Tool Wear Failure
6389,35802.0,H,300.3,309.9,1509.0,46.6,125.0,0,0,0,0,0,0,Tool Wear Failure
6390,35803.0,H,300.3,309.9,1677.0,30.1,130.0,0,0,0,0,0,0,Tool Wear Failure
6391,53570.0,L,300.3,309.8,1450.0,55.0,135.0,0,0,0,0,0,0,Tool Wear Failure
6392,21251.0,M,300.2,309.7,1413.0,43.0,137.0,0,0,0,0,0,0,Tool Wear Failure
6393,53572.0,L,300.1,309.7,1680.0,33.8,140.0,0,0,0,0,0,0,Tool Wear Failure
6394,53573.0,L,300.2,309.7,1678.0,30.5,142.0,0,0,0,0,0,0,Tool Wear Failure
6395,21254.0,M,300.2,309.7,1408.0,44.0,144.0,0,0,0,0,0,0,Tool Wear Failure
6396,21255.0,M,300.1,309.6,1376.0,52.1,147.0,0,0,0,0,0,0,Tool Wear Failure
6397,53576.0,L,300.0,309.6,1526.0,46.4,150.0,0,0,0,0,0,0,Tool Wear Failure
6398,21257.0,M,300.0,309.6,1587.0,32.6,152.0,0,0,0,0,0,0,Tool Wear Failure
6399,53578.0,L,300.1,309.7,1351.0,58.2,155.0,0,0,0,0,0,0,Tool Wear Failure
6400,21259.0,M,300.1,309.6,1501.0,38.0,157.0,0,0,0,0,0,0,Tool Wear Failure
6401,53580.0,L,300.1,309.7,1601.0,35.8,160.0,0,0,0,0,0,0,Tool Wear Failure
6402,21261.0,M,300.0,309.6,1573.0,39.7,162.0,0,0,0,0,0,0,Tool Wear Failure
6403,21262.0,M,300.1,309.6,1584.0,36.7,165.0,0,0,0,0,0,0,Tool Wear Failure
6404,53583.0,L,300.1,309.6,1649.0,33.6,168.0,0,0,0,0,0,0,Tool Wear Failure
6405,21264.0,M,300.2,309.7,1183.0,61.4,170.0,0,0,0,0,0,0,Tool Wear Failure
6406,53585.0,L,300.1,309.7,2151.0,17.5,173.0,0,0,0,0,0,0,Tool Wear Failure
6407,53586.0,L,300.2,309.8,1526.0,45.6,175.0,0,0,0,0,0,0,Tool Wear Failure
6408,21267.0,M,300.3,309.9,1611.0,29.0,177.0,0,0,0,0,0,0,Tool Wear Failure
6409,53588.0,L,300.3,309.9,1601.0,31.7,180.0,0,0,0,0,0,0,Tool Wear Failure
6410,53589.0,L,300.3,310.0,1560.0,40.8,182.0,0,0,0,0,0,0,Tool Wear Failure
6411,53590.0,L,300.4,310.1,1544.0,41.9,184.0,0,0,0,0,0,0,Tool Wear Failure
6412,21271.0,M,300.4,310.0,1560.0,42.3,186.0,0,0,0,0,0,0,Tool Wear Failure
6413,53592.0,L,300.4,310.0,1423.0,44.2,189.0,0,0,0,0,0,0,Tool Wear Failure
6414,53593.0,L,300.4,310.1,1614.0,33.5,191.0,0,0,0,0,0,0,Tool Wear Failure
6415,21274.0,M,300.4,310.1,1457.0,35.1,193.0,0,0,0,0,0,0,Tool Wear Failure
6416,53595.0,L,300.4,310.1,1503.0,42.2,196.0,0,0,0,0,0,0,Tool Wear Failure
6417,35830.0,H,300.4,310.1,1484.0,38.0,198.0,0,0,0,0,0,0,Tool Wear Failure
6418,53597.0,L,300.3,309.9,1540.0,39.9,203.0,0,0,0,0,0,0,Tool Wear Failure
6419,35832.0,H,300.3,309.9,1405.0,52.1,205.0,0,0,0,0,0,0,Tool Wear Failure
6420,35833.0,H,300.3,309.9,1394.0,46.7,210.0,1,1,0,0,0,0,Tool Wear Failure
6421,53600.0,L,300.3,309.9,1518.0,36.4,0.0,0,0,0,0,0,0,Tool Wear Failure
6422,53601.0,L,300.3,309.9,1527.0,41.4,2.0,0,0,0,0,0,0,Tool Wear Failure
6423,53602.0,L,300.3,309.9,1377.0,55.3,4.0,0,0,0,0,0,0,Tool Wear Failure
6424,21283.0,M,300.3,310.0,1537.0,37.5,6.0,0,0,0,0,0,0,Tool Wear Failure
6425,21284.0,M,300.3,310.0,1409.0,43.2,9.0,0,0,0,0,0,0,Tool Wear Failure
6426,53605.0,L,300.3,309.9,1393.0,56.1,12.0,0,0,0,0,0,0,Tool Wear Failure
6427,53606.0,L,300.2,309.7,1448.0,36.8,14.0,0,0,0,0,0,0,Tool Wear Failure
6428,53607.0,L,300.2,309.8,1418.0,49.3,16.0,0,0,0,0,0,0,Tool Wear Failure
6429,21288.0,M,300.2,309.8,1743.0,24.1,18.0,0,0,0,0,0,0,Tool Wear Failure
6430,21289.0,M,300.2,309.8,1394.0,47.4,21.0,0,0,0,0,0,0,Tool Wear Failure
6431,53610.0,L,300.3,309.8,1523.0,39.2,24.0,0,0,0,0,0,0,Tool Wear Failure
6432,53611.0,L,300.2,309.8,1353.0,59.4,26.0,0,0,0,0,0,0,Tool Wear Failure
6433,21292.0,M,300.3,309.9,1447.0,46.5,28.0,0,0,0,0,0,0,Tool Wear Failure
6434,53613.0,L,300.3,309.9,1570.0,34.0,31.0,0,0,0,0,0,0,Tool Wear Failure
6435,21294.0,M,300.3,309.9,1494.0,38.5,33.0,0,0,0,0,0,0,Tool Wear Failure
6436,53615.0,L,300.3,309.9,1621.0,34.1,36.0,0,0,0,0,0,0,Tool Wear Failure
6437,53616.0,L,300.4,310.0,1769.0,26.1,38.0,0,0,0,0,0,0,Tool Wear Failure
6438,53617.0,L,300.4,310.0,1282.0,66.1,40.0,0,0,0,0,0,0,Tool Wear Failure
6439,53618.0,L,300.4,310.0,1581.0,30.3,42.0,0,0,0,0,0,0,Tool Wear Failure
6440,53619.0,L,300.6,310.1,1656.0,32.7,44.0,0,0,0,0,0,0,Tool Wear Failure
6441,53620.0,L,300.6,310.2,1648.0,31.7,46.0,0,0,0,0,0,0,Tool Wear Failure
6442,53621.0,L,300.7,310.2,1639.0,31.4,48.0,0,0,0,0,0,0,Tool Wear Failure
6443,53622.0,L,300.7,310.2,1348.0,54.8,50.0,0,0,0,0,0,0,Tool Wear Failure
6444,53623.0,L,300.8,310.3,1537.0,33.3,52.0,0,0,0,0,0,0,Tool Wear Failure
6445,21304.0,M,300.8,310.3,1270.0,61.0,54.0,0,0,0,0,0,0,Tool Wear Failure
6446,53625.0,L,300.7,310.3,1662.0,34.4,57.0,0,0,0,0,0,0,Tool Wear Failure
6447,21306.0,M,300.7,310.3,1471.0,40.2,59.0,0,0,0,0,0,0,Tool Wear Failure
6448,53627.0,L,300.6,310.1,1337.0,45.8,62.0,0,0,0,0,0,0,Tool Wear Failure
6449,35862.0,H,300.7,310.2,1877.0,24.8,64.0,0,0,0,0,0,0,Tool Wear Failure
6450,53629.0,L,300.6,310.2,1519.0,44.6,69.0,0,0,0,0,0,0,Tool Wear Failure
6451,53630.0,L,300.6,310.2,1378.0,47.3,71.0,0,0,0,0,0,0,Tool Wear Failure
6452,53631.0,L,300.7,310.2,1696.0,27.5,73.0,0,0,0,0,0,0,Tool Wear Failure
6453,53632.0,L,300.7,310.1,1376.0,50.8,75.0,0,0,0,0,0,0,Tool Wear Failure
6454,53633.0,L,300.7,310.2,1807.0,24.2,77.0,0,0,0,0,0,0,Tool Wear Failure
6455,53634.0,L,300.7,310.1,1598.0,32.8,79.0,0,0,0,0,0,0,Tool Wear Failure
6456,53635.0,L,300.7,310.1,1565.0,40.2,81.0,0,0,0,0,0,0,Tool Wear Failure
6457,53636.0,L,300.7,310.2,1387.0,50.6,83.0,0,0,0,0,0,0,Tool Wear Failure
6458,53637.0,L,300.7,310.0,1395.0,48.0,85.0,0,0,0,0,0,0,Tool Wear Failure
6459,21318.0,M,300.6,310.0,1302.0,62.9,87.0,0,0,0,0,0,0,Tool Wear Failure
6460,21319.0,M,300.6,310.0,1397.0,55.2,90.0,0,0,0,0,0,0,Tool Wear Failure
6461,53640.0,L,300.6,310.0,1313.0,52.9,93.0,0,0,0,0,0,0,Tool Wear Failure
6462,53641.0,L,300.6,310.0,1505.0,35.9,95.0,0,0,0,0,0,0,Tool Wear Failure
6463,35876.0,H,300.6,310.0,1483.0,44.0,97.0,0,0,0,0,0,0,Tool Wear Failure
6464,35877.0,H,300.5,310.0,1358.0,60.4,102.0,0,0,0,0,0,0,Tool Wear Failure
6465,21324.0,M,300.5,309.9,1735.0,27.0,107.0,0,0,0,0,0,0,Tool Wear Failure
6466,21325.0,M,300.5,309.8,1416.0,48.5,110.0,0,0,0,0,0,0,Tool Wear Failure
6467,53646.0,L,300.4,309.7,1740.0,31.1,113.0,0,0,0,0,0,0,Tool Wear Failure
6468,53647.0,L,300.4,309.7,1692.0,27.4,115.0,0,0,0,0,0,0,Tool Wear Failure
6469,53648.0,L,300.5,309.8,1507.0,42.5,117.0,0,0,0,0,0,0,Tool Wear Failure
6470,21329.0,M,300.4,309.6,1521.0,35.0,119.0,0,0,0,0,0,0,Tool Wear Failure
6471,53650.0,L,300.4,309.6,1379.0,54.5,122.0,0,0,0,0,0,0,Tool Wear Failure
6472,53651.0,L,300.4,309.6,1523.0,38.5,124.0,0,0,0,0,0,0,Tool Wear Failure
6473,35886.0,H,300.4,309.6,1571.0,33.6,126.0,0,0,0,0,0,0,Tool Wear Failure
6474,35887.0,H,300.4,309.5,1547.0,50.7,131.0,0,0,0,0,0,0,Tool Wear Failure
6475,21334.0,M,300.5,309.7,1347.0,54.3,136.0,0,0,0,0,0,0,Tool Wear Failure
6476,53655.0,L,300.5,309.7,1560.0,30.2,139.0,0,0,0,0,0,0,Tool Wear Failure
6477,53656.0,L,300.5,309.7,1384.0,48.6,141.0,0,0,0,0,0,0,Tool Wear Failure
6478,53657.0,L,300.5,309.7,1841.0,24.6,143.0,0,0,0,0,0,0,Tool Wear Failure
6480,53659.0,L,300.6,309.8,1418.0,42.7,147.0,0,0,0,0,0,0,Tool Wear Failure
6481,53660.0,L,300.7,309.9,1775.0,26.6,149.0,0,0,0,0,0,0,Tool Wear Failure
6482,53661.0,L,300.7,309.8,1406.0,48.4,151.0,0,0,0,0,0,0,Tool Wear Failure
6483,53662.0,L,300.6,309.9,1480.0,43.7,153.0,0,0,0,0,0,0,Tool Wear Failure
6484,53663.0,L,300.7,309.9,1412.0,45.3,155.0,0,0,0,0,0,0,Tool Wear Failure
6485,35898.0,H,300.6,309.8,1913.0,22.5,157.0,0,0,0,0,0,0,Tool Wear Failure
6486,53665.0,L,300.6,309.8,1629.0,37.6,162.0,0,0,0,0,0,0,Tool Wear Failure
6487,53666.0,L,300.5,309.8,1939.0,21.4,164.0,0,0,0,0,0,0,Tool Wear Failure
6488,35901.0,H,300.6,309.8,1541.0,36.2,166.0,0,0,0,0,0,0,Tool Wear Failure
6489,53668.0,L,300.7,309.8,1330.0,54.4,171.0,0,0,0,0,0,0,Tool Wear Failure
6490,21349.0,M,300.7,309.8,1490.0,38.8,173.0,0,0,0,0,0,0,Tool Wear Failure
6491,53670.0,L,300.7,309.9,1383.0,44.5,176.0,0,0,0,0,0,0,Tool Wear Failure
6492,53671.0,L,300.8,310.0,1468.0,52.7,178.0,0,0,0,0,0,0,Tool Wear Failure
6493,21352.0,M,300.8,309.9,1444.0,46.0,180.0,0,0,0,0,0,0,Tool Wear Failure
6494,53673.0,L,300.7,309.8,1363.0,53.1,183.0,0,0,0,0,0,0,Tool Wear Failure
6495,53674.0,L,300.6,309.7,1617.0,33.2,185.0,0,0,0,0,0,0,Tool Wear Failure
6496,21355.0,M,300.6,309.8,1694.0,31.1,187.0,0,0,0,0,0,0,Tool Wear Failure
6497,53676.0,L,300.7,309.9,1815.0,27.0,190.0,0,0,0,0,0,0,Tool Wear Failure
6498,53677.0,L,300.8,309.9,1312.0,65.3,192.0,1,0,0,0,1,0,Overstrain Failure
6499,35912.0,H,300.8,309.9,2041.0,19.2,194.0,0,0,0,0,0,0,Tool Wear Failure
6500,53679.0,L,300.9,310.0,1671.0,26.8,199.0,0,0,0,0,0,0,Tool Wear Failure
6501,21360.0,M,300.9,310.0,1416.0,46.6,201.0,0,0,0,0,0,0,Tool Wear Failure
6502,21361.0,M,300.9,310.0,1600.0,36.0,204.0,0,0,0,0,0,0,Tool Wear Failure
6503,53682.0,L,300.9,310.0,2595.0,13.7,207.0,0,0,0,0,0,0,Tool Wear Failure
6504,21363.0,M,300.9,309.9,1465.0,42.9,209.0,0,0,0,0,0,0,Tool Wear Failure
6505,21364.0,M,301.0,310.1,1681.0,27.4,212.0,0,0,0,0,0,0,Tool Wear Failure
6506,53685.0,L,301.1,310.1,1457.0,39.6,215.0,0,0,0,0,0,0,Tool Wear Failure
6507,35920.0,H,301.0,310.1,1454.0,44.1,217.0,0,0,0,0,0,0,Tool Wear Failure
6508,53687.0,L,301.0,310.1,1558.0,32.6,0.0,0,0,0,0,0,0,Tool Wear Failure
6509,35922.0,H,301.0,310.1,1756.0,30.7,2.0,0,0,0,0,0,0,Tool Wear Failure
6510,53689.0,L,301.1,310.1,1564.0,36.8,7.0,0,0,0,0,0,0,Tool Wear Failure
6511,53690.0,L,301.1,310.2,1455.0,55.3,9.0,0,0,0,0,0,0,Tool Wear Failure
6512,21371.0,M,301.2,310.1,2280.0,15.7,11.0,0,0,0,0,0,0,Tool Wear Failure
6513,21372.0,M,301.1,310.0,1433.0,48.1,14.0,0,0,0,0,0,0,Tool Wear Failure
6514,53693.0,L,301.1,310.0,1513.0,38.0,17.0,0,0,0,0,0,0,Tool Wear Failure
6515,53694.0,L,301.0,309.9,1507.0,41.8,19.0,0,0,0,0,0,0,Tool Wear Failure
6516,53695.0,L,301.0,310.0,1480.0,43.5,21.0,0,0,0,0,0,0,Tool Wear Failure
6517,35930.0,H,301.1,310.0,1470.0,40.1,23.0,0,0,0,0,0,0,Tool Wear Failure
6518,53697.0,L,301.1,310.1,1540.0,36.6,28.0,0,0,0,0,0,0,Tool Wear Failure
6519,35932.0,H,301.0,310.0,1212.0,67.9,30.0,0,0,0,0,0,0,Tool Wear Failure
6520,53699.0,L,301.1,310.1,1417.0,46.9,35.0,0,0,0,0,0,0,Tool Wear Failure
6521,21380.0,M,301.2,310.1,1666.0,34.9,37.0,0,0,0,0,0,0,Tool Wear Failure
6522,53701.0,L,301.1,310.1,1666.0,27.2,40.0,0,0,0,0,0,0,Tool Wear Failure
6523,53702.0,L,301.1,310.1,1489.0,45.8,42.0,0,0,0,0,0,0,Tool Wear Failure
6524,21383.0,M,301.1,310.2,1850.0,27.7,44.0,0,0,0,0,0,0,Tool Wear Failure
6525,53704.0,L,301.1,310.4,1874.0,24.8,47.0,0,0,0,0,0,0,Tool Wear Failure
6526,53705.0,L,301.1,310.4,1312.0,73.6,49.0,1,0,0,1,0,0,Power Failure
6527,53706.0,L,301.2,310.4,1515.0,38.4,51.0,0,0,0,0,0,0,Tool Wear Failure
6528,53707.0,L,301.2,310.4,1516.0,44.4,53.0,0,0,0,0,0,0,Tool Wear Failure
6529,53708.0,L,301.2,310.5,1546.0,40.0,55.0,0,0,0,0,0,0,Tool Wear Failure
6530,53709.0,L,301.3,310.6,1481.0,40.9,57.0,0,0,0,0,0,0,Tool Wear Failure
6531,35944.0,H,301.3,310.6,1605.0,32.5,59.0,0,0,0,0,0,0,Tool Wear Failure
6532,35945.0,H,301.2,310.7,1656.0,26.2,64.0,0,0,0,0,0,0,Tool Wear Failure
6533,35946.0,H,301.2,310.6,1352.0,52.0,69.0,0,0,0,0,0,0,Tool Wear Failure
6534,53713.0,L,301.3,310.7,1504.0,47.2,74.0,0,0,0,0,0,0,Tool Wear Failure
6535,53714.0,L,301.3,310.6,1436.0,44.2,76.0,0,0,0,0,0,0,Tool Wear Failure
6536,35949.0,H,301.2,310.5,1505.0,43.6,78.0,0,0,0,0,0,0,Tool Wear Failure
6537,53716.0,L,301.3,310.5,1406.0,47.1,83.0,0,0,0,0,0,0,Tool Wear Failure
6538,21397.0,M,301.3,310.5,1481.0,39.7,85.0,0,0,0,0,0,0,Tool Wear Failure
6539,53718.0,L,301.4,310.7,1487.0,44.6,88.0,0,0,0,0,0,0,Tool Wear Failure
6540,53719.0,L,301.4,310.7,1436.0,54.1,90.0,0,0,0,0,0,0,Tool Wear Failure
6541,21400.0,M,301.4,310.7,1368.0,63.7,92.0,1,0,0,1,0,0,Power Failure
6542,53721.0,L,301.4,310.7,1509.0,38.3,95.0,0,0,0,0,0,0,Tool Wear Failure
6543,53722.0,L,301.4,310.8,1543.0,36.9,97.0,0,0,0,0,0,0,Tool Wear Failure
6544,53723.0,L,301.4,310.8,1698.0,29.6,99.0,0,0,0,0,0,0,Tool Wear Failure
6545,21404.0,M,301.4,310.7,1470.0,46.5,101.0,0,0,0,0,0,0,Tool Wear Failure
6546,21405.0,M,301.4,310.8,1738.0,30.3,104.0,0,0,0,0,0,0,Tool Wear Failure
6547,21406.0,M,301.4,310.8,1530.0,39.9,107.0,0,0,0,0,0,0,Tool Wear Failure
6548,53727.0,L,301.4,310.8,1740.0,29.2,110.0,0,0,0,0,0,0,Tool Wear Failure
6549,53728.0,L,301.4,310.8,1770.0,24.1,112.0,0,0,0,0,0,0,Tool Wear Failure
6550,35963.0,H,301.3,310.6,1527.0,44.0,114.0,0,0,0,0,0,0,Tool Wear Failure
6551,53730.0,L,301.3,310.7,1516.0,46.0,119.0,0,0,0,0,0,0,Tool Wear Failure
6552,53731.0,L,301.4,310.7,1616.0,36.5,121.0,0,0,0,0,0,0,Tool Wear Failure
6553,53732.0,L,301.4,310.7,1786.0,26.1,123.0,0,0,0,0,0,0,Tool Wear Failure
6554,53733.0,L,301.4,310.8,1389.0,52.7,125.0,0,0,0,0,0,0,Tool Wear Failure
6555,21414.0,M,301.4,310.7,1639.0,29.8,127.0,0,0,0,0,0,0,Tool Wear Failure
6556,35969.0,H,301.5,310.7,1394.0,46.7,130.0,0,0,0,0,0,0,Tool Wear Failure
6557,53736.0,L,301.5,310.7,1686.0,27.9,135.0,0,0,0,0,0,0,Tool Wear Failure
6558,21417.0,M,301.5,310.6,1638.0,31.9,137.0,0,0,0,0,0,0,Tool Wear Failure
6559,21418.0,M,301.5,310.6,1447.0,41.9,140.0,0,0,0,0,0,0,Tool Wear Failure
6560,35973.0,H,301.5,310.6,1512.0,39.0,143.0,0,0,0,0,0,0,Tool Wear Failure
6561,53740.0,L,301.6,310.8,1961.0,21.8,148.0,0,0,0,0,0,0,Tool Wear Failure
6562,53741.0,L,301.5,310.7,1596.0,35.4,150.0,0,0,0,0,0,0,Tool Wear Failure
6563,21422.0,M,301.5,310.7,1871.0,21.3,152.0,0,0,0,0,0,0,Tool Wear Failure
6564,53743.0,L,301.5,310.7,1942.0,20.5,155.0,0,0,0,0,0,0,Tool Wear Failure
6565,53744.0,L,301.4,310.6,1557.0,38.2,157.0,0,0,0,0,0,0,Tool Wear Failure
6566,53745.0,L,301.4,310.6,1550.0,36.8,159.0,0,0,0,0,0,0,Tool Wear Failure
6567,53746.0,L,301.3,310.6,1966.0,22.6,161.0,0,0,0,0,0,0,Tool Wear Failure
6568,21427.0,M,301.3,310.6,1499.0,36.1,163.0,0,0,0,0,0,0,Tool Wear Failure
6569,53748.0,L,301.3,310.6,1521.0,36.3,166.0,0,0,0,0,0,0,Tool Wear Failure
6570,21429.0,M,301.4,310.7,1375.0,42.0,168.0,0,0,0,0,0,0,Tool Wear Failure
6571,53750.0,L,301.4,310.6,1634.0,31.1,171.0,0,0,0,0,0,0,Tool Wear Failure
6572,21431.0,M,301.3,310.6,1378.0,49.4,173.0,0,0,0,0,0,0,Tool Wear Failure
6573,53752.0,L,301.4,310.7,1428.0,53.7,176.0,0,0,0,0,0,0,Tool Wear Failure
6574,21433.0,M,301.4,310.6,1855.0,25.3,178.0,0,0,0,0,0,0,Tool Wear Failure
6575,53754.0,L,301.4,310.6,1578.0,33.0,181.0,0,0,0,0,0,0,Tool Wear Failure
6576,21435.0,M,301.4,310.5,1451.0,45.3,183.0,0,0,0,0,0,0,Tool Wear Failure
6577,53756.0,L,301.5,310.5,1644.0,34.9,186.0,0,0,0,0,0,0,Tool Wear Failure
6578,53757.0,L,301.4,310.4,1388.0,45.3,188.0,0,0,0,0,0,0,Tool Wear Failure
6579,53758.0,L,301.4,310.4,1543.0,40.9,190.0,0,0,0,0,0,0,Tool Wear Failure
6580,53759.0,L,301.3,310.4,1501.0,41.6,192.0,0,0,0,0,0,0,Tool Wear Failure
6581,53760.0,L,301.3,310.4,1507.0,39.1,194.0,0,0,0,0,0,0,Tool Wear Failure
6582,53761.0,L,301.4,310.4,1559.0,36.0,196.0,0,0,0,0,0,0,Tool Wear Failure
6583,53762.0,L,301.5,310.5,1528.0,35.7,198.0,0,0,0,0,0,0,Tool Wear Failure
6584,21443.0,M,301.5,310.5,1503.0,38.2,200.0,0,0,0,0,0,0,Tool Wear Failure
6585,53764.0,L,301.5,310.5,1372.0,44.0,203.0,0,0,0,0,0,0,Tool Wear Failure
6586,21445.0,M,301.5,310.5,1600.0,32.8,205.0,0,0,0,0,0,0,Tool Wear Failure
6587,53766.0,L,301.5,310.6,1453.0,44.0,208.0,0,0,0,0,0,0,Tool Wear Failure
6588,21447.0,M,301.6,310.7,1813.0,24.6,210.0,0,0,0,0,0,0,Tool Wear Failure
6589,53768.0,L,301.6,310.7,1457.0,40.4,213.0,0,0,0,0,0,0,Tool Wear Failure
6590,21449.0,M,301.6,310.6,1553.0,38.9,0.0,0,0,0,0,0,0,Tool Wear Failure
